customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,Tempo_Cliente,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,Mensalidade,Total_Pago,Contas_Diarias,Churn_binario,Total_Servicos
4009-ALQFH,yes,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,99.5,2369.05,3.316666666666667,1,5.0
4010-YLMVT,no,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Mensal,Yes,Credit card (automatic),106.6,5893.95,3.5533333333333332,0,6.0
4011-ARPHK,no,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,No,Mailed check,50.35,1411.35,1.6783333333333335,0,2.0
4012-YCFAI,no,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2 anos,Yes,Mailed check,61.35,3766.2,2.045,0,4.0
4012-ZTHBR,no,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Electronic check,44.95,926.25,1.4983333333333335,0,1.0
4013-GUXND,no,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.8,20.8,0.6933333333333334,0,1.0
4013-TLDHQ,yes,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Mensal,Yes,Electronic check,78.25,1490.95,2.6083333333333334,1,3.0
4013-UBXWQ,yes,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Mensal,Yes,Electronic check,74.65,521.1,2.4883333333333337,1,5.0
4016-BJKTZ,no,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,No,Electronic check,108.9,2809.05,3.6300000000000003,0,7.0
4018-KJYUY,no,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Credit card (automatic),20.15,432.5,0.6716666666666666,0,1.0
4018-PPNDW,no,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Mailed check,24.1,1551.6,0.8033333333333333,0,2.0
4020-KIUDI,no,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Credit card (automatic),19.85,138.85,0.6616666666666667,0,1.0
4021-RQSNY,yes,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,98.5,3004.15,3.283333333333333,1,5.0
4023-RTIQM,no,Female,1,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,1 ano,Yes,Credit card (automatic),50.4,1580.1,1.68,0,4.0
4024-CSNBY,no,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,2 anos,Yes,Bank transfer (automatic),94.25,6849.75,3.1416666666666666,0,6.0
4026-SKKHW,no,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Mensal,Yes,Mailed check,50.25,152.3,1.675,0,2.0
4029-HPFVY,no,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Mailed check,70.3,220.4,2.3433333333333333,0,1.0
4030-VPZBD,yes,Female,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Mensal,Yes,Electronic check,30.9,59.05,1.03,1,1.0
4032-RMHCI,no,Female,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,1 ano,No,Credit card (automatic),35.4,1412.4,1.18,0,2.0
4039-HEUNW,yes,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Electronic check,96.5,3436.1,3.216666666666667,1,5.0
4039-PIMHX,no,Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,2 anos,No,Mailed check,49.8,2398.4,1.66,0,2.0
4043-MKDTV,no,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Electronic check,105.25,7291.75,3.5083333333333333,0,6.0
4049-ZPALD,no,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,2 anos,Yes,Bank transfer (automatic),99.0,6375.8,3.3,0,5.0
4054-CUMIA,no,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Mailed check,20.25,401.95,0.675,0,1.0
4056-QHXHZ,no,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Mailed check,107.45,7576.7,3.5816666666666666,0,7.0
4057-FKCZK,no,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2 anos,No,Bank transfer (automatic),82.5,4828.05,2.75,0,3.0
4059-IIEBK,no,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Bank transfer (automatic),78.55,522.95,2.618333333333333,0,3.0
4060-LDNLU,no,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,No,Electronic check,96.2,639.7,3.2066666666666666,0,4.0
4061-UKJWL,no,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,45.45,141.7,1.5150000000000001,0,1.0
4062-HBMOS,no,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,103.05,5364.8,3.435,0,6.0
4063-EIKNQ,no,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Bank transfer (automatic),20.95,267.35,0.6983333333333334,0,1.0
4065-JJAVA,no,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Mensal,No,Electronic check,49.5,49.5,1.65,0,2.0
4067-HLYQI,no,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Bank transfer (automatic),70.4,2406.1,2.3466666666666667,0,1.0
4070-OKWVH,no,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Mensal,No,Bank transfer (automatic),94.6,5025.8,3.1533333333333333,0,5.0
4072-IPYLT,no,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,No,Credit card (automatic),51.05,1815.0,1.7016666666666667,0,2.0
4074-SJFFA,yes,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Mensal,Yes,Mailed check,54.75,54.75,1.825,1,2.0
4075-JFPGR,no,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,1 ano,Yes,Electronic check,93.5,4619.55,3.1166666666666667,0,5.0
4075-WKNIU,no,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,2 anos,No,Mailed check,73.35,,2.445,0,6.0
4077-CROMM,yes,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Electronic check,104.2,3243.45,3.4733333333333336,1,6.0
4077-HWUYD,no,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Bank transfer (automatic),87.55,6463.15,2.9183333333333334,0,8.0
4078-SAYYN,yes,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,100.75,1129.75,3.3583333333333334,1,5.0
4079-ULGFR,no,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.0,275.7,0.6666666666666666,0,1.0
4079-VTGLK,no,Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,2 anos,No,Electronic check,74.85,2181.75,2.4949999999999997,0,5.0
4079-WWQQQ,no,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Bank transfer (automatic),65.55,4807.45,2.185,0,6.0
4080-IIARD,no,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Mensal,Yes,Electronic check,76.2,981.45,2.54,0,6.0
4080-OGPJL,yes,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Mensal,No,Electronic check,71.15,563.65,2.371666666666667,1,5.0
4081-DYXAV,yes,Female,0,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,1 ano,Yes,Credit card (automatic),44.85,893.55,1.495,1,2.0
4083-BFNYK,no,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1 ano,No,Credit card (automatic),95.0,3591.25,3.1666666666666665,0,5.0
4083-EUGRJ,yes,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.25,178.5,0.675,1,1.0
4086-ATNFV,no,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1 ano,Yes,Mailed check,60.8,2042.05,2.0266666666666664,0,4.0
4086-WITJG,no,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Credit card (automatic),19.7,1301.1,0.6566666666666666,0,1.0
4086-YQSNZ,yes,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Electronic check,80.4,224.05,2.68,1,2.0
4088-YLDSU,yes,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1 ano,Yes,Electronic check,104.15,5743.05,3.4716666666666667,1,6.0
4090-KPJIP,no,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,74.95,212.4,2.4983333333333335,0,2.0
4091-TVOCN,no,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,1 ano,Yes,Credit card (automatic),78.75,3682.45,2.625,0,6.0
4092-OFQZS,no,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Mailed check,20.65,417.5,0.6883333333333332,0,1.0
4094-NSEDU,yes,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,94.25,1973.75,3.1416666666666666,1,4.0
4097-YODCF,no,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1 ano,Yes,Electronic check,103.8,3470.8,3.46,0,6.0
4098-NAUKP,no,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Mensal,Yes,Electronic check,84.65,5683.6,2.8216666666666668,0,4.0
4102-HLENU,no,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,2 anos,No,Mailed check,65.65,4322.85,2.1883333333333335,0,5.0
4102-OQUPX,yes,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,74.4,74.4,2.48,1,2.0
4104-PVRPS,no,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Mensal,No,Mailed check,53.6,1315.35,1.7866666666666666,0,3.0
4106-HADHQ,yes,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1 ano,No,Credit card (automatic),80.0,3182.95,2.6666666666666665,1,6.0
4109-CYRBD,no,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Mensal,Yes,Electronic check,51.6,1442.0,1.72,0,2.0
4110-PFEUZ,yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,No,Mailed check,69.55,69.55,2.3183333333333334,1,1.0
4111-BNXIF,no,Female,0,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Electronic check,59.55,4103.9,1.9849999999999999,0,5.0
4112-LUEIZ,yes,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,89.5,863.1,2.9833333333333334,1,3.0
4114-QMKVN,no,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,1 ano,No,Bank transfer (automatic),68.75,3815.4,2.2916666666666665,0,5.0
4115-BNPJY,no,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2 anos,No,Mailed check,75.55,2054.4,2.518333333333333,0,5.0
4115-NZRKS,no,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,89.15,574.35,2.9716666666666667,0,3.0
4115-UMJFQ,no,Male,0,No,No,69,No,No phone service,DSL,No,Yes,Yes,No,No,No,1 ano,Yes,Bank transfer (automatic),35.75,2492.25,1.1916666666666667,0,2.0
4116-IQRFR,no,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Credit card (automatic),24.1,73.1,0.8033333333333333,0,2.0
4116-TZAQJ,yes,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Credit card (automatic),74.25,639.65,2.475,1,2.0
4118-CEVPF,no,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Bank transfer (automatic),110.8,3836.3,3.6933333333333334,0,8.0
4119-ZYPZY,no,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,2 anos,Yes,Electronic check,106.8,7623.2,3.56,0,6.0
4121-AGSIN,no,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,Yes,Credit card (automatic),24.5,1497.9,0.8166666666666667,0,2.0
4123-DVHPH,no,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Mensal,Yes,Electronic check,88.05,801.3,2.935,0,4.0
4123-FCVCB,no,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,1 ano,Yes,Mailed check,75.85,854.45,2.5283333333333333,0,5.0
4124-MMETB,yes,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Credit card (automatic),94.65,2104.55,3.1550000000000002,1,4.0
4128-ETESU,no,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,No,Electronic check,99.7,4747.2,3.3233333333333333,0,5.0
4129-LYCOI,no,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,2 anos,Yes,Electronic check,104.0,7039.05,3.466666666666667,0,6.0
4130-MZLCC,no,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Mensal,No,Bank transfer (automatic),50.55,244.75,1.6849999999999998,0,2.0
4132-KALRO,no,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Mensal,Yes,Mailed check,100.85,399.25,3.3616666666666664,0,5.0
4132-POCZS,no,Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Mensal,Yes,Electronic check,39.9,2020.9,1.3299999999999998,0,2.0
4134-BSXLX,no,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Mensal,No,Mailed check,60.9,1785.65,2.03,0,4.0
4135-FRWKJ,no,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,1 ano,No,Electronic check,76.25,4154.55,2.5416666666666665,0,6.0
4137-BTIKL,no,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Mensal,No,Mailed check,90.75,174.75,3.025,0,4.0
4137-JOPHL,no,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,2 anos,Yes,Bank transfer (automatic),89.7,4304.5,2.99,0,4.0
4138-NAXED,no,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,No,Bank transfer (automatic),81.0,4085.75,2.7,0,3.0
4139-DETXS,no,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Bank transfer (automatic),64.45,4528.0,2.1483333333333334,0,6.0
4139-JPIAM,no,Male,0,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Mensal,Yes,Credit card (automatic),44.45,2181.55,1.4816666666666667,0,3.0
4139-SUGLD,yes,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,No,Yes,No,No,Mensal,No,Bank transfer (automatic),35.4,1077.5,1.18,1,2.0
4140-MUHUG,yes,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Mensal,Yes,Electronic check,86.85,220.95,2.895,1,3.0
4140-WJAWW,yes,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Credit card (automatic),19.85,108.05,0.6616666666666667,1,1.0
4143-HHPMK,yes,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Mensal,Yes,Electronic check,85.35,4338.6,2.8449999999999998,1,3.0
4143-OOBWZ,yes,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Electronic check,81.3,416.3,2.71,1,3.0
4145-UQXUQ,yes,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,92.1,729.95,3.07,1,4.0
4146-SVFUD,no,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,44.6,44.6,1.4866666666666668,0,1.0
4154-AQUGT,yes,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Mensal,Yes,Bank transfer (automatic),89.05,1169.35,2.9683333333333333,1,4.0
4159-NAAIX,no,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,2 anos,No,Bank transfer (automatic),97.45,6253.0,3.2483333333333335,0,5.0
4160-AMJTL,yes,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Electronic check,19.65,164.3,0.6549999999999999,1,1.0
4163-HFTUK,no,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Electronic check,19.1,1007.8,0.6366666666666667,0,1.0
4163-KIUHY,no,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Electronic check,25.6,901.25,0.8533333333333334,0,2.0
4163-NCJAK,no,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,Yes,Bank transfer (automatic),24.45,1066.15,0.815,0,2.0
4174-LPGTI,yes,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1 ano,Yes,Bank transfer (automatic),66.5,2728.6,2.216666666666667,1,4.0
4176-FXYBO,no,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Mensal,No,Electronic check,109.55,6118.95,3.6516666666666664,0,7.0
4176-RELJR,no,Male,1,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Credit card (automatic),25.1,1672.15,0.8366666666666667,0,2.0
4177-JPDFU,no,Male,0,No,No,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Mensal,No,Mailed check,34.0,442.45,1.1333333333333333,0,2.0
4178-EGMON,no,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,2 anos,Yes,Credit card (automatic),88.0,5986.45,2.933333333333333,0,5.0
4182-BGSIQ,no,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Bank transfer (automatic),19.8,196.75,0.66,0,1.0
4183-MYFRB,no,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Mensal,Yes,Electronic check,90.05,1862.9,3.0016666666666665,0,4.0
4183-WCSEP,yes,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Mensal,Yes,Electronic check,78.45,2435.15,2.615,1,3.0
4184-TJFAN,yes,Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Mensal,Yes,Mailed check,88.3,273.75,2.9433333333333334,1,4.0
4184-VODJZ,no,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,1 ano,Yes,Electronic check,91.35,5764.7,3.045,0,4.0
4186-ZBUEW,no,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,1 ano,Yes,Mailed check,70.7,2511.95,2.356666666666667,0,5.0
4187-CINZD,yes,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1 ano,No,Credit card (automatic),95.25,4424.2,3.175,1,4.0
4188-FRABG,no,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Mensal,Yes,Electronic check,103.05,5925.75,3.435,0,7.0
4188-PCPIG,no,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,2 anos,Yes,Credit card (automatic),70.35,4124.65,2.3449999999999998,0,5.0
4189-NAKJS,no,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,1 ano,Yes,Credit card (automatic),51.55,1295.4,1.7183333333333333,0,2.0
4190-MFLUW,yes,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Mensal,No,Credit card (automatic),55.2,528.35,1.84,1,3.0
4191-XOVOM,no,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensal,No,Electronic check,105.4,6713.2,3.5133333333333336,0,6.0
4192-GORJT,yes,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,94.45,498.1,3.1483333333333334,1,4.0
4193-IBKSW,no,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Bank transfer (automatic),24.75,1769.6,0.825,0,2.0
4193-ORFCL,yes,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,45.1,45.1,1.5033333333333334,1,1.0
4194-FJARJ,no,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,2 anos,No,Bank transfer (automatic),60.0,3273.95,2.0,0,4.0
4194-WHFCB,no,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Mensal,Yes,Bank transfer (automatic),96.65,5580.8,3.2216666666666667,0,5.0
4195-NZGTA,no,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mensal,No,Electronic check,25.25,25.25,0.8416666666666667,0,0.0
4195-PNGZS,no,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Bank transfer (automatic),24.45,1718.2,0.815,0,2.0
4195-SMMNX,yes,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.35,33.2,0.6783333333333333,1,1.0
4198-VFOEA,no,Female,0,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,1 ano,Yes,Mailed check,33.6,435.45,1.12,0,2.0
4199-QHJNM,no,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,2 anos,No,Bank transfer (automatic),102.9,6989.7,3.43,0,6.0
4201-JMNGR,yes,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Mensal,Yes,Electronic check,55.8,55.8,1.8599999999999999,1,3.0
4203-QGNZA,no,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.25,535.35,0.675,0,1.0
4208-UFFGW,yes,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,44.95,85.15,1.4983333333333335,1,1.0
4210-QFJMF,yes,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Electronic check,79.15,317.25,2.6383333333333336,1,2.0
4211-MMAZN,yes,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.25,20.25,0.675,1,1.0
4213-HKBJO,no,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Credit card (automatic),25.7,826.1,0.8566666666666667,0,2.0
4220-TINQT,no,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Electronic check,106.35,6751.35,3.545,0,6.0
4223-BKEOR,no,Female,0,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,1 ano,No,Mailed check,64.85,1336.8,2.1616666666666666,0,4.0
4223-WOZCM,no,Male,1,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Mensal,No,Mailed check,49.95,107.1,1.665,0,2.0
4226-KKDON,no,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Mensal,Yes,Electronic check,66.65,520.95,2.2216666666666667,0,4.0
4227-OJHAL,no,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,1 ano,Yes,Credit card (automatic),73.0,5163.0,2.433333333333333,0,6.0
4228-ZGYUW,yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mensal,Yes,Electronic check,90.05,368.1,3.0016666666666665,1,4.0
4229-CZMLL,yes,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,74.9,469.8,2.496666666666667,1,2.0
4231-LZUYM,no,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Bank transfer (automatic),25.65,1887.0,0.855,0,2.0
4232-JGKIY,no,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Electronic check,19.2,19.2,0.64,0,1.0
4234-XTNEA,no,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Electronic check,79.95,174.45,2.665,0,2.0
4236-UJPWO,no,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Mensal,No,Electronic check,24.5,46.4,0.8166666666666667,0,0.0
4236-XPXAV,yes,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensal,Yes,Mailed check,99.15,465.05,3.305,1,5.0
